ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BEN,Benin,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.649636387825012,0.610204041004181,0.603259801864624,0.606281578540802,0.614448189735413,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597,0.617155015468597
BFA,Burkina Faso,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.460462599992752,0.463514983654022,0.486688554286957,0.490319609642029,0.492374956607819,0.499627113342285,0.502582728862763,0.505538284778595,0.508493900299072,0.511449456214905,0.514405071735382,0.517360687255859,0.520316243171692,0.523271858692169,0.526227414608002,0.529183030128479,0.532138645648956,0.535094201564789,0.538049817085266,0.541005373001099,0.543960988521576,0.528489530086517,0.527902126312256,0.542967259883881,0.513918817043304,0.496135950088501,0.534692466259003,0.504025936126709,0.460219979286194,0.509193301200867,0.468837797641754,0.472345232963562,0.456403851509094,0.467508018016815,0.481595307588577,0.483652830123901,0.481164634227753,0.4637071788311,0.460264682769775,0.480174481868744,0.462459951639175,0.428802967071533,0.425985455513001,0.425985455513001,0.425985455513001
BGR,Bulgaria,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.412147492170334,0.390041470527649,0.503500640392304,0.472105383872986,0.542710661888123,0.511753618717194,0.501916825771332,0.489353030920029,0.50680273771286,0.504935026168823,0.501504719257355,0.496580690145493,0.476362526416779,0.504120051860809,0.476523786783218,0.477598786354065,0.467528909444809,0.480846285820007,0.507506191730499,0.516087532043457,0.512858211994171,0.521905601024628,0.516510665416718,0.516510665416718,0.516510665416718,0.516510665416718,0.516510665416718,0.516510665416718,0.516510665416718
BHR,Bahrain,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.335175842046738,0.328505098819733,0.330191552639008,0.335175842046738,0.335175842046738,0.304058134555817,0.329121887683868,0.330940008163452,0.315883576869965,0.291502773761749,0.266300171613693,0.253301501274109,0.263578623533249,0.255114018917084,0.301217079162598,0.293745517730713,0.275261372327805,0.29101574420929,0.286647915840149,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733,0.2935651242733
BHS,Bahamas,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.411397188901901,0.418358772993088,0.418358772993088,0.418358772993088,0.413703680038452,0.418358772993088,0.418358772993088,0.409468948841095,0.415872067213058,0.400086879730225,0.408206194639206,0.391577124595642,0.376865327358246,0.381021499633789,0.390356451272965,0.393155962228775,0.378183543682098,0.406311750411987,0.391525238752365,0.373286694288254,0.393413096666336,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397,0.397210270166397
BIH,Bosnia and Herzegovina,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.638702690601349,0.648814499378204,0.654797434806824,0.664813280105591,0.680418372154236,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132,0.671102285385132
BLR,Belarus,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472658753395081,0.429568082094193,0.458323031663895,0.590677320957184,0.514280200004578,0.507910907268524,0.525573790073395,0.50770503282547,0.552851378917694,0.548978447914124,0.556154012680054,0.595304310321808,0.588404536247253,0.555482089519501,0.553924083709717,0.571293890476227,0.582285821437836,0.569092094898224,0.547837138175964,0.576468884944916,0.595528721809387,0.502661406993866,0.539222002029419,0.626019299030304,0.605881035327911,0.593227386474609,0.58321350812912,0.578589618206024,0.593878984451294,0.596932411193848,0.591923415660858,0.564649760723114,0.569543778896332,0.569543778896332
BMU,Bermuda,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.506276726722717,0.501696884632111,0.5094895362854,0.493916600942612,0.540375530719757,0.563643097877502,0.575384378433228,0.57115513086319,0.577993631362915,0.601756691932678,0.58208692073822,0.597699284553528,0.590106010437012,0.60765153169632,0.605835914611816,0.6070596575737,0.6127610206604,0.60482531785965,0.605469882488251,0.611866772174835,0.595422506332398,0.599025368690491,0.591554939746857,0.5938560962677,0.610585749149323,0.732251763343811,0.586310386657715,0.586310386657715
BOL,Bolivia (Plurinational State of),labsh,Share of labour compensation in GDP at current national prices,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.513199985027313,0.565072596073151,0.539929866790772,0.516550183296204,0.535919487476349,0.545427858829498,0.533041715621948,0.545704364776611,0.519968092441559,0.520562767982483,0.531391024589539,0.515103578567505,0.487915992736816,0.519157588481903,0.65257865190506,0.519825100898743,0.424118041992188,0.485334724187851,0.546551406383514,0.550016760826111,0.538079738616943,0.548705697059631,0.559890747070313,0.560883224010468,0.556451439857483,0.538919568061829,0.554492294788361,0.549319803714752,0.518672049045563,0.53787636756897,0.560121417045593,0.558589637279511,0.547475278377533,0.545152485370636,0.524885714054108,0.514479398727417,0.479564040899277,0.471076488494873,0.4520583152771,0.477365702390671,0.450848340988159,0.454684138298035,0.454781740903854,0.460143476724625,0.472381711006165,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834,0.498441219329834
BRA,Brazil,labsh,Share of labour compensation in GDP at current national prices,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.525693595409393,0.506977438926697,0.523473978042603,0.572019100189209,0.563141942024231,0.540196120738983,0.546779811382294,0.544569134712219,0.537806510925293,0.545147240161896,0.533069789409638,0.529577612876892,0.525227069854736,0.535445690155029,0.540471017360687,0.541516065597534,0.549669921398163,0.562467038631439,0.552456736564636,0.557016670703888,0.565820515155792,0.570314049720764,0.568103611469269,0.58119797706604,0.580193102359772,0.577995359897614,0.571876406669617,0.569700419902802,0.543360710144043,0.511414289474487,0.511414289474487,0.511414289474487
BRB,Barbados,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.73346871137619,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142,0.750565946102142
BWA,Botswana,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.349185019731522,0.38288813829422,0.327377855777741,0.331589758396149,0.316365987062454,0.279382765293121,0.294239908456802,0.303253561258316,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972,0.277960985898972
CAF,Central African Republic,labsh,Share of labour compensation in GDP at current national prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.231892436742783,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973,0.164315789937973
CAN,Canada,labsh,Share of labour compensation in GDP at current national prices,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.720642685890198,0.718753397464752,0.714493215084076,0.715605854988098,0.72273588180542,0.727008104324341,0.742672801017761,0.740289688110352,0.748302578926086,0.751107513904572,0.75379091501236,0.757878303527832,0.7451092004776,0.735606133937836,0.721967935562134,0.72607159614563,0.721867263317108,0.703604936599731,0.680134773254395,0.667913734912872,0.692736089229584,0.707360446453095,0.677225232124329,0.661423683166504,0.658374547958374,0.679513037204742,0.67333859205246,0.681399405002594,0.693052709102631,0.710365831851959,0.73360276222229,0.7385174036026,0.722486138343811,0.695457935333252,0.683057188987732,0.676772058010101,0.673506140708923,0.686226963996887,0.669298350811005,0.653895318508148,0.657381176948547,0.657402634620667,0.645753741264343,0.639334261417389,0.629435360431671,0.634261846542358,0.639494955539703,0.63119775056839,0.672544836997986,0.650951683521271,0.639589190483093,0.650561571121216,0.649688482284546,0.641806542873383,0.670259356498718,0.661177635192871,0.651702463626862,0.654160618782044,0.658807039260864,0.652546226978302,0.635081887245178,0.628219187259674,0.659301698207855
CHE,Switzerland,labsh,Share of labour compensation in GDP at current national prices,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.642336785793304,0.655172407627106,0.659869194030762,0.655876636505127,0.645096004009247,0.655129015445709,0.648967802524567,0.662297070026398,0.65394526720047,0.663573920726776,0.654685854911804,0.670151233673096,0.684948563575745,0.677805244922638,0.666346728801727,0.661233961582184,0.644988536834717,0.639930009841919,0.64592981338501,0.671875298023224,0.653518199920654,0.65764307975769,0.657147645950317,0.658707857131958,0.655792117118835,0.66509622335434,0.660728991031647,0.660808861255646,0.647845923900604,0.660974562168121,0.671818315982819,0.64603590965271,0.640687942504883,0.653461694717407
CHL,Chile,labsh,Share of labour compensation in GDP at current national prices,,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.443323403596878,0.460733979940414,0.45685476064682,0.469725102186203,0.463427096605301,0.438264071941376,0.454615622758865,0.470191210508347,0.48444002866745,0.465674370527267,0.457631886005402,0.414118021726608,0.402771532535553,0.382431566715241,0.386054068803787,0.401525795459747,0.4231096804142,0.432725489139557,0.447142958641052,0.463149785995483,0.456608682870865,0.445341438055038,0.471460998058319,0.474865525960922,0.495927602052689,0.508959233760834,0.491676092147827,0.48680254817009,0.484493553638458,0.499886482954025,0.459456533193588,0.434962451457977,0.388719290494919,0.388664096593857,0.433321952819824,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689,0.440223604440689
